site,year,flight_date,flight_id,source_file,site_treeid,treeTop_x,treeTop_y,treeTop_x_std,treeTop_y_std
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5633,647923.219012,4870864.182993,0.12649110641409791,0.14966629561034525
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5631,647927.099012,4870865.3029930005,0.0979795897455461,0.14966629531165754
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5630,647928.819012,4870866.142993,0.0,0.16329931633762954
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5629,647931.019012,4870866.742993,0.12649110641409791,0.12649110652453918
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5628,647932.6990119999,4870867.302993,0.0979795897455461,0.1496662953116575
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5627,647934.539012,4870868.142993,0.09797958968851447,0.17888543836658322
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5626,647936.539012,4870868.702993,0.09797958968851447,0.14966629561034525
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5625,647938.339012,4870869.382993001,0.09797958968851447,0.14966629521209496
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5624,647940.219012,4870869.942993,0.12649110641409791,0.12649110652453918
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5623,647942.059012,4870870.662993,0.14966629548589205,0.09797958980257773
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5622,647943.8990120001,4870871.702993001,0.09797958968851447,0.14966629561034525
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5621,647945.9790119999,4870872.022993,0.1496662954734467,0.09797958980257773
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5620,647947.6990119999,4870872.782993,0.0979795897455461,0.14966629561034525
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5619,647949.619012,4870873.542993,0.12649110641409791,0.12649110623002913
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5618,647951.579012,4870874.022993,0.1496662954734467,0.09797958980257773
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5617,647953.379012,4870874.662993,0.14966629543611076,0.09797958980257772
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5616,647955.2590119999,4870875.422993,0.1496662954734467,0.09797958934632471
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5615,647957.059012,4870876.222993,0.14966629548589205,0.09797958980257773
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5614,647958.9790119999,4870876.662993,0.1496662954734467,0.09797958980257773
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5613,647960.939012,4870877.502993001,0.09797958968851447,0.14966629521209499
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5612,647962.7390119999,4870878.182993,0.0979795897455461,0.14966629561034525
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5610,647966.419012,4870879.542993,0.12649110637728417,0.12649110623002913
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5608,647970.2590119999,4870880.862993,0.1496662954734467,0.09797958980257772
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5606,647974.139012,4870882.182993,0.0979795897455461,0.14966629561034525
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5605,647975.939012,4870882.902993,0.09797958968851447,0.14966629561034525
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5604,647977.899012,4870883.502993,0.09797958968851447,0.14966629521209496
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5603,647979.539012,4870884.302993,0.09797958968851447,0.1496662953116575
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5602,647981.6990119999,4870884.902993,0.0979795897455461,0.14966629561034525
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5601,647983.4590119999,4870885.622993,0.14966629543611076,0.09797958980257773
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5600,647985.4590119999,4870886.262993,0.14966629543611076,0.09797958980257772
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5598,647989.019012,4870887.542993,0.12649110641409791,0.12649110623002913
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5597,647991.059012,4870888.422993,0.14966629548589205,0.09797958934632471
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5596,647992.919012,4870888.8429930005,0.09999999997671694,0.10000000009313226
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5595,647994.6990119999,4870889.582993,0.0979795897455461,0.14966629531165754
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5594,647996.3790119999,4870890.262993,0.14966629543611076,0.09797958980257772
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5593,647998.419012,4870890.942993,0.12649110637728417,0.12649110652453918
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5592,648000.419012,4870891.742993,0.12649110637728417,0.12649110652453918
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5591,648002.219012,4870892.3429930005,0.12649110641409791,0.12649110623002913
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5590,648004.099012,4870892.982993,0.09797958974554609,0.14966629561034525
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5589,648005.939012,4870893.782993,0.09797958968851447,0.14966629561034525
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5588,648007.899012,4870894.502993,0.09797958968851447,0.14966629521209496
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5587,648009.7390119999,4870895.102993,0.0979795897455461,0.14966629561034525
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5586,648011.4990119999,4870895.782993,0.09797958968851447,0.14966629561034525
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5585,648013.6190119999,4870896.3429930005,0.12649110641409791,0.12649110623002913
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5584,648015.4590119999,4870897.062992999,0.14966629543611076,0.09797958980257773
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5583,648017.459012,4870897.662993,0.14966629543611076,0.09797958980257772
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5582,648019.2590119999,4870898.2229929995,0.1496662954734467,0.09797958980257773
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5581,648021.2590119999,4870899.022993,0.1496662954734467,0.09797958980257772
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5580,648023.019012,4870899.742993,0.12649110641409791,0.12649110652453918
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5579,648024.819012,4870900.3429930005,0.12649110641409791,0.12649110623002913
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5578,648026.6590120001,4870901.022993,0.14966629548589205,0.09797958980257773
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5577,648028.6190119999,4870901.742993001,0.12649110641409791,0.12649110652453918
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5576,648030.3790119999,4870902.462993001,0.14966629543611076,0.09797958934632471
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5575,648032.4990119999,4870903.182993,0.09797958968851447,0.14966629561034525
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5574,648034.139012,4870903.902993,0.0979795897455461,0.14966629561034525
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5573,648036.099012,4870904.502993,0.09797958974554609,0.14966629521209496
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5572,648038.019012,4870905.142993,0.12649110641409791,0.12649110652453918
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5571,648039.6990119999,4870905.782993,0.0979795897455461,0.14966629561034525
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5569,648043.139012,4870907.502993,0.0979795897455461,0.14966629521209499
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5499,647914.6190119999,4870858.822993,0.12649110641409791,0.1600000001490116
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5500,647916.5790119999,4870859.422993,0.14966629547344673,0.09797958934632471
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5503,647922.019012,4870861.3429930005,0.12649110641409791,0.12649110623002913
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5504,647924.099012,4870862.462993001,0.0979795897455461,0.20396078033184042
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5505,647925.919012,4870862.8429930005,0.09999999997671694,0.10000000009313226
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5506,647927.7390119999,4870863.582992999,0.0979795897455461,0.14966629531165754
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5508,647931.6190119999,4870864.742993,0.12649110641409791,0.12649110652453918
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5510,647935.139012,4870866.102993,0.0979795897455461,0.14966629561034525
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5512,647939.019012,4870867.542993,0.12649110641409791,0.12649110623002913
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5513,647940.819012,4870868.142993,0.12649110641409791,0.12649110652453918
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5514,647942.859012,4870868.862993,0.1496662954734467,0.09797958980257772
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5516,647946.6590120001,4870870.262993,0.14966629548589205,0.09797958980257772
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5517,647948.539012,4870870.782993,0.09797958968851447,0.14966629561034525
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5518,647950.299012,4870871.502993,0.09797958968851447,0.14966629521209496
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5520,647954.019012,4870872.942993,0.12649110641409791,0.12649110652453918
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5521,647955.8990120001,4870873.582993001,0.09797958968851447,0.1496662953116575
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5522,647957.7390119999,4870874.582992999,0.0979795897455461,0.14966629531165754
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5523,647959.779012,4870874.822993,0.14966629548589205,0.09797958980257772
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5524,647961.579012,4870875.662993,0.1496662954734467,0.09797958980257773
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5525,647963.4590119999,4870876.2229929995,0.14966629543611076,0.09797958980257773
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5526,647965.299012,4870877.102993,0.09797958968851447,0.14966629561034525
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5527,647967.099012,4870877.702993,0.09797958974554609,0.14966629561034525
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5528,647969.019012,4870878.542993,0.0,0.1632993159574187
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5530,647972.6990119999,4870879.702993,0.0979795897455461,0.14966629561034525
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5531,647974.899012,4870880.382993001,0.09797958968851447,0.14966629521209496
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5532,647976.6190119999,4870880.942993,0.12649110641409791,0.12649110652453918
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5533,647978.579012,4870881.622993,0.1496662954734467,0.09797958980257773
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5534,647980.339012,4870882.502993,0.09797958968851447,0.14966629521209496
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5536,647984.099012,4870883.782993,0.0979795897455461,0.14966629561034525
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5537,647986.099012,4870884.502993,0.0979795897455461,0.14966629521209496
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5538,647987.899012,4870885.182993,0.09797958968851447,0.14966629561034525
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5539,647989.7390119999,4870885.782993,0.0979795897455461,0.14966629561034525
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5541,647993.619012,4870886.942993,0.12649110641409791,0.12649110652453918
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5542,647995.2690120001,4870887.992993,0.08660254035828015,0.16583123967221236
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5543,647997.059012,4870888.662993001,0.14966629548589205,0.09797958980257773
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5544,647999.139012,4870889.102993,0.0979795897455461,0.14966629561034525
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5545,648001.059012,4870889.862993,0.14966629548589205,0.09797958980257772
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5546,648002.859012,4870890.422993,0.1496662954734467,0.09797958934632471
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5548,648006.659012,4870891.822993001,0.14966629548589205,0.09797958980257773
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5549,648008.539012,4870892.502993,0.09797958968851447,0.14966629521209496
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5550,648010.419012,4870893.142993,0.12649110637728417,0.12649110652453918
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5552,648014.219012,4870894.542993,0.12649110641409791,0.12649110623002913
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5553,648016.139012,4870895.182993,0.0979795897455461,0.14966629561034525
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5554,648018.059012,4870895.822993001,0.14966629548589203,0.09797958980257773
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5555,648019.859012,4870896.422993,0.1496662954734467,0.09797958934632471
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5556,648021.899012,4870897.182993,0.09797958968851447,0.14966629561034525
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5557,648023.6590120001,4870897.822993001,0.14966629548589205,0.09797958980257773
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5558,648025.6190119999,4870898.542993,0.12649110641409791,0.12649110623002913
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5559,648027.3790119999,4870899.262993,0.14966629543611076,0.09797958980257773
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5561,648031.099012,4870900.582993001,0.0979795897455461,0.1496662953116575
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5562,648033.059012,4870901.262993,0.14966629548589205,0.09797958980257773
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5563,648034.859012,4870902.022993,0.1496662954734467,0.09797958980257772
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5564,648036.6990119999,4870902.582993001,0.0979795897455461,0.1496662953116575
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5565,648038.6590120001,4870903.2629929995,0.14966629548589205,0.09797958980257773
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5566,648040.3790119999,4870903.822993001,0.14966629543611076,0.09797958980257773
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5567,648041.019012,4870904.062992999,0.6066300355517583,0.27129319924811374
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5568,648044.139012,4870905.502993,0.0979795897455461,0.14966629521209496
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5497,647917.2190119999,4870856.062992999,0.33466401059136736,0.483321838946866
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5489,647932.219012,4870862.942993,0.12649110641409791,0.12649110652453918
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5488,647934.019012,4870863.542993,0.12649110641409791,0.12649110623002913
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5486,647938.019012,4870865.242993,0.0,0.22360679764585395
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5484,647941.4990119999,4870866.502993,0.09797958968851447,0.14966629521209496
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5483,647943.6190119999,4870866.942993,0.12649110641409791,0.12649110652453918
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5481,647947.299012,4870868.302993,0.09797958968851447,0.1496662953116575
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5479,647950.9790119999,4870869.662993,0.1496662954734467,0.09797958980257772
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5478,647952.939012,4870870.182993,0.09797958968851447,0.14966629561034525
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5477,647954.419012,4870870.8429930005,0.0,0.10000000009313226
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5476,647956.619012,4870871.542993,0.16329931619505048,0.0
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5470,647967.7390119999,4870875.982993,0.0979795897455461,0.14966629561034525
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5468,647971.4990119999,4870877.3029930005,0.09797958968851447,0.14966629531165754
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5467,647973.339012,4870877.782993,0.09797958968851447,0.14966629561034525
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5464,647979.299012,4870879.702993,0.09797958968851447,0.14966629561034525
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5462,647982.9790119999,4870881.062992999,0.1496662954734467,0.09797958980257773
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5460,647986.899012,4870882.582992999,0.09797958968851447,0.14966629531165754
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5459,647988.539012,4870883.302993,0.09797958968851447,0.1496662953116575
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5457,647992.219012,4870884.542993,0.12649110641409791,0.12649110623002913
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5456,647994.339012,4870885.3029930005,0.09797958968851447,0.14966629531165754
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5454,647997.8590119999,4870886.622993,0.1496662954734467,0.09797958980257772
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5453,647999.819012,4870887.142993,0.12649110641409791,0.12649110652453918
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5452,648001.6990119999,4870887.982993,0.0979795897455461,0.14966629561034525
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5451,648003.539012,4870888.702993,0.09797958968851447,0.14966629561034525
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5450,648005.539012,4870889.302993,0.09797958968851447,0.1496662953116575
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5449,648007.299012,4870889.982993,0.09797958968851447,0.14966629561034525
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5448,648009.299012,4870890.702993,0.09797958968851447,0.14966629561034525
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5447,648011.099012,4870891.382993001,0.0979795897455461,0.14966629521209496
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5446,648012.899012,4870891.982993,0.09797958968851447,0.14966629561034525
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5445,648014.899012,4870892.782993001,0.09797958968851447,0.14966629561034525
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5444,648016.779012,4870893.422993,0.14966629548589203,0.09797958934632471
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5442,648020.619012,4870894.542993,0.12649110641409791,0.12649110623002913
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5441,648022.579012,4870895.262993,0.1496662954734467,0.09797958980257772
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5440,648024.3790119999,4870896.022993,0.14966629543611076,0.09797958980257773
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5439,648026.3790119999,4870896.662993,0.14966629543611076,0.09797958980257773
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5438,648028.059012,4870897.262993,0.14966629548589205,0.09797958980257772
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5436,648031.819012,4870898.742993,0.12649110641409791,0.12649110652453918
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5435,648033.6190119999,4870899.3429930005,0.12649110641409791,0.12649110623002913
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5434,648035.619012,4870900.142993,0.12649110641409791,0.12649110652453918
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5433,648037.379012,4870900.822993001,0.14966629543611076,0.09797958980257773
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5432,648039.339012,4870901.382993001,0.09797958968851447,0.14966629521209496
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5431,648041.139012,4870901.982993,0.0979795897455461,0.14966629561034525
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5430,648043.099012,4870902.782993,0.09797958974554609,0.14966629561034525
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5429,648045.019012,4870903.502993,0.12649110641409791,0.14966629521209496
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5360,647917.869012,4870855.892993,0.08660254035828015,0.16583123967221236
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5365,647927.339012,4870859.182993,0.09797958968851447,0.14966629561034525
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5369,647934.659012,4870861.662993,0.14966629548589205,0.09797958980257773
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5371,647938.659012,4870862.862993,0.14966629548589203,0.09797958980257772
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5372,647940.339012,4870863.982993,0.09797958968851447,0.14966629561034525
PIK,2024,2024-04-16,2024-04-16,UAVS_PIK_2024-04-16_treeTop.csv,PIK_5373,647942.339012,4870864.582993001,0.09797958968851447,0.14966629531165754
