site,year,flight_date,flight_id,source_file,site_treeid,tree_height_corrected_m,canopy_area_m2,tree_altitude_m
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3171,2.9970531,2.115151948831529,227.50763
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3170,3.5779912,3.2996976910028546,228.60338
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3169,2.521731,2.180537355937933,226.68758
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3097,1.144443,1.3183663308895743,221.03508
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3098,0.9895302,0.5899955088759772,220.84407
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3099,1.2514029,0.7162058461216319,221.30904
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3100,1.7130101,1.0963574339171855,222.07674
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3101,1.7065394,1.1404549530479693,222.11093
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3102,1.8585613,1.6361725623895242,222.40556
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3103,2.1826837,2.0193652114096015,222.96672
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3104,2.1353319,2.0512977367585177,222.92331
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3105,1.9427016,1.6422545456913626,222.66246
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3106,1.8810813,1.9646228922520923,222.61122
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3107,1.5326375,1.8460156065086755,222.10327
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3108,1.3195059,0.6797107777979975,221.82297
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3109,1.7894892,1.1343717955341874,222.60089
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3110,1.518237,1.1845517189068189,222.22171
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3111,1.6565279,1.2149636722323751,222.52403
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3112,1.1773719,1.4993167773956686,221.82033
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3113,1.500224,1.0142436144185043,222.37201
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3114,1.6857913,1.1830306601016471,222.71371
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3115,1.9413747,1.6376914278807455,223.18402
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3116,1.0387846,0.8910743724684455,221.83376
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3117,1.469589,0.9655839105299523,222.54796
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3118,1.7706773,1.2864313743601896,223.09607
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3119,1.7036276,1.1298090188780137,223.04912
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3120,1.8290135,1.2681839126088128,223.3067
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3121,2.1984181,2.2763443161206243,223.98412
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3122,1.1772141,0.8561000742937235,222.40372
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3123,1.1721814,2.1166807351840595,222.45319
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3124,1.8328725,1.675705388000046,223.55554
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3125,1.7642549,1.0872315996953843,223.5046
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3126,1.7929152,1.1146023447952298,223.62389
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3127,1.000116,0.8819499616286949,222.44003
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3128,1.3476789,1.9433310673777473,223.02151
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3129,1.2979575,0.9230061114594028,222.99191
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3130,1.6283501,1.4293668265442714,223.59073
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3131,2.1014376,1.5525355217159855,224.39276
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3132,2.2669923,2.2778628288544933,224.73212
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3133,1.8570266,1.126766561701068,224.08214
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3134,1.5021594,1.0172830882034012,223.56424
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3135,1.2921084,1.061380507980186,223.30443
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3136,1.9461844,2.267218055832767,224.38799
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3137,2.0900722,2.1683787073480474,224.68842
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3138,1.919853,1.4582573204347073,224.47018
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3139,1.9956515,1.6133586024334505,224.6355
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3140,2.0614076,1.560137448587498,224.7816
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3141,2.336889,2.286984889942065,225.34998
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3142,2.4144511,1.8095157981187324,225.55988
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3143,2.5512981,3.6007840139201854,225.84375
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3145,1.5546764,1.5449307868327204,224.39574
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3146,3.045159,3.7680491889347114,226.95454
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3147,2.422578,1.7988708066578565,225.93968
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3148,2.7185555,2.816152703519101,226.46045
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3150,2.2820108,2.572856141924718,225.93567
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3151,2.566127,2.840481573189426,226.42743
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3152,1.1894766,0.6447345375169266,224.21632
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3153,1.073026,0.7329293096938051,224.07341
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3154,1.0545132,0.910839461003504,224.131
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3155,2.7149239,3.115709192228317,226.88065
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3156,2.03174,1.7927871614125153,225.73134
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3157,3.040135,3.5779709653580656,227.46437
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3158,1.9447005,0.9214833244202437,225.59012
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3159,3.4924343,3.9261875992131974,228.30562
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3160,2.7938402,2.7446817041386,227.02438
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3161,2.986655,2.548524247372203,227.36792
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3162,3.204623,2.759887427493754,227.76578
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3163,3.448524,3.716343836151867,228.22797
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3164,3.991121,4.347392020576636,229.30957
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3165,3.0581317,3.1765307530443483,227.53171
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3166,2.8242888,2.1470851595044507,227.14026
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3167,3.545315,4.243990267421908,228.48949
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3168,2.2379391,1.2438494293786766,226.17982
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3096,1.3123492,1.433932925293615,221.28853
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3095,1.4020885,0.8363340788066937,221.48196
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3094,1.6397562,0.8393752283636954,221.90077
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3093,1.5273851,0.7374944674015006,221.76265
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3092,1.2592276,0.4835530275943048,221.40025
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3091,2.2101889,1.6042402519063537,222.98064
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3090,2.0406764,1.1845526665226862,222.7338
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3089,2.2675524,3.088352188567101,223.15814
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3088,2.0145268,1.4278495104287185,222.7833
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3087,1.2032187,0.5747892263453581,221.54134
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3086,1.7744292,1.0933159265936776,222.50026
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3085,2.3647287,1.8262479811985945,223.51538
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3084,2.2412,2.0315297142846815,223.34743
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3083,1.7643445,0.9093223236159933,222.62143
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3082,1.8944898,2.1699045088288904,222.91556
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3081,1.8403107,1.683310491463204,222.86331
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3080,1.6436146,1.1176450822622452,222.60295
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3079,1.7775809,1.4932345002283232,222.86438
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3078,1.8173305,1.5601410959250845,222.98941
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3077,1.7289397,1.5130021507645088,222.91972
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3076,1.8655244,1.0629029262575496,223.18576
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3075,2.0666234,2.06194027334585,223.5732
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3074,1.9287429,1.7517366619565928,223.42145
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3073,2.0643494,1.8749055081336148,223.69272
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3072,2.1191454,2.4725030465201323,223.84698
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3071,1.698822,1.0492170970083439,223.21237
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3070,1.6301183,1.1389326307956082,223.15889
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3069,1.5183955,0.9990369717617341,223.03674
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3068,1.9587611,1.4080793476009645,223.79149
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3067,1.0109495,0.8287291644186542,222.38098
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3066,2.2985573,2.002635167058693,224.47388
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3065,2.4105737,1.6316077432531164,224.69394
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3064,2.020797,1.467382440951989,224.09776
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3063,1.6561673,1.2058385437580963,223.56412
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3062,1.8703799,1.4324083232854485,223.96832
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3061,1.9331385,2.14557109335629,224.12128
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3060,1.668613,0.9853508052187498,223.73984
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3059,2.1264439,1.8384089179372693,224.53749
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3058,1.5739782,1.0720250846210688,223.68451
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3057,1.9034114,1.3761454555394836,224.2659
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3056,2.0446374,1.5358086022915192,224.54608
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3055,1.7764723,1.1571784303163375,224.17744
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3054,2.1431103,1.4521751993893528,224.8482
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3053,2.4047196,1.809516661607059,225.31447
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3052,2.111986,1.636167837620799,224.8932
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3051,2.4474688,2.1805431460585494,225.58022
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3050,2.6823936,2.9590911025989475,226.02795
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3049,2.2460504,2.4101536928023015,225.3214
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3048,2.5630648,3.393982713627681,225.98997
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3047,2.749083,2.97277576971045,226.38457
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3046,2.3677504,1.731964870292554,225.83058
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3045,2.6504238,2.7188350518443873,226.33583
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3044,2.9149892,3.3802961938363314,226.89346
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3043,2.5811794,2.8967448225457892,226.41109
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3042,2.8411834,3.1233141678097214,226.90308
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3041,2.7318091,2.80398776427452,226.72987
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3040,2.5667386,2.338683751778615,226.46341
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3039,2.583973,2.4147135311622216,226.58461
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3038,2.5888827,2.6063089800521424,226.63376
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3037,2.680694,2.191184923993545,226.80316
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3036,3.3516104,3.8729685334856017,228.02646
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3035,3.6320302,4.16188215026715,228.57079
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3034,3.2450643,2.784218240715195,227.83946
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3033,2.9724953,2.680817274045486,227.34232
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3032,3.4142,3.7954166966509484,228.15681
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3031,3.2528186,2.575895612067235,227.85432
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3030,1.9857341,1.044651780145238,225.65678
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3029,3.456042,2.9089064229895114,228.23633
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3028,3.348881,2.866329376759986,228.0346
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3027,1.01489,0.608239623642521,224.14722
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3026,2.473891,2.0725762867524367,226.48793
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_3025,2.1510446,1.8323215353812425,225.96939
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_2953,2.1472704,2.804001154520198,222.60287
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_2954,1.8811334,1.6468183182195324,222.2205
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_2955,1.6825963,1.3548614848992815,221.94722
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_2956,1.1351783,0.9534209858126913,221.1299
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_2957,2.0316653,1.1860737959205958,222.60606
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_2959,1.0361327,0.5337331456390597,221.13611
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_2960,1.3212708,0.8971581870305408,221.63707
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_2961,2.6454303,3.228248456328666,223.83813
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_2962,1.8617649,1.4734679992657556,222.5655
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_2963,1.9902724,2.4405738226489078,222.8382
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_2964,2.4034233,2.311322050826131,223.56345
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_2965,2.0478725,2.028489120540476,223.02092
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_2966,2.087157,1.523647568462487,223.13301
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_2967,2.091306,1.744135331865885,223.2142
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_2968,1.8152542,1.2757885069610468,222.80473
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_2969,1.6246625,1.2271290137175876,222.55956
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_2970,1.6118807,1.4096015959177874,222.56358
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_2971,1.4221475,0.5246089827967854,222.34041
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_2972,1.6287594,1.1936753971154141,222.73761
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_2974,1.9310987,1.630088930904478,223.32655
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_2976,0.80450016,0.32693010170316145,221.67084
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_2977,1.5901256,1.325967540325996,222.94992
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_2978,1.8095052,1.327488064878238,223.34207
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_2979,1.7236768,1.224086839982466,223.2709
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_2980,1.9263572,1.2636224522100195,223.62894
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeSpatialMetrics.csv,PIK_2981,1.7105539,1.2301690294200711,223.34079
