site_id,date,lat,lon,elev,cool_deg_days,wind_dir,heat_deg_days,max_temp,temp,min_temp,snow_grnd,wind_spd,precip_amt,total_rain,total_snow,n_stations,mean_distance,site_lat,site_lon,vpd,temp_interp,wind_spd_interp
CSI,2016-01-26,47.17541448289971,-70.66023872231652,250.34124188683973,0,21.65353835978826,20.758505955608715,0.6956013744102661,-2.758505955608716,-6.2126132856276985,45.841986168213204,46.88184523809438,8.014297923356294,0,8.6,4,35.99389228519634,47.04,-70.41,NA,-2.758505955608716,46.88184523809438
CSI,2016-01-27,47.17541448289971,-70.66023872231652,250.34124188683973,0,25.928508464113246,23.771676585230445,0.24167982572262697,-5.771676585230445,-11.767352388326955,50.23763185957591,36.42015196414102,0.1873002168322554,0,0,4,35.99389228519634,47.04,-70.41,NA,-5.771676585230445,36.42015196414102
CSI,2016-01-28,47.17541448289971,-70.66023872231652,250.34124188683973,0,22,26.178825738819114,-4.261529683192802,-8.178825738819121,-12.059695072283022,50.37402332977017,41,2.142826243273486,0,5.2,4,35.99389228519634,47.04,-70.41,NA,-8.178825738819121,41
CSI,2016-01-29,47.17541448289971,-70.66023872231652,250.34124188683973,0,12.121051231724394,22.655123654929497,-2.632623677281746,-4.655123654929501,-6.623516302558275,52.571846175451526,43.84450405042016,0.8901622185008726,0,3.2,4,35.99389228519634,47.04,-70.41,NA,-4.655123654929501,43.84450405042016
CSI,2016-01-30,47.17541448289971,-70.66023872231652,250.34124188683973,0,26.373064472803648,24.95476508183437,-3.3701159058934547,-6.954765081834373,-10.502987535612874,53.077134673688214,39.85900463721553,0.5028422685342069,0,1.2,4,35.99389228519634,47.04,-70.41,NA,-6.954765081834373,39.85900463721553
CSI,2016-01-31,47.17541448289971,-70.66023872231652,250.34124188683973,0,25.65704290736162,18.840825347752148,2.565258299387232,-0.8408253477521521,-4.228162880585682,54.76966902113288,38.169996536375194,2.23738036056989,6.2,1,4,35.99389228519634,47.04,-70.41,NA,-0.8408253477521521,38.169996536375194
CSI,2016-02-01,47.17541448289971,-70.66023872231652,250.34124188683973,0,28.3015729369169,20.260092614080826,5.343996619952551,-2.260092614080825,-9.8736477959328,53.4488290369174,51.28287222798342,10.209737245167396,9,0,4,35.99389228519634,47.04,-70.41,NA,-2.260092614080825,51.28287222798342
CSI,2016-02-02,47.17541448289971,-70.66023872231652,250.34124188683973,0,7.674731946992539,28.15312924182349,-6.106728409387217,-10.153129241823493,-14.13595679642219,47.51041479996443,33.55622766224938,0.028162649674408586,0,0,4,35.99389228519634,47.04,-70.41,NA,-10.153129241823493,33.55622766224938
CSI,2016-02-03,47.17541448289971,-70.66023872231652,250.34124188683973,0,13.080076023680524,25.2496103413517,-0.7036302531168878,-7.249610341351706,-13.71327103744309,47.96764625437416,47.39013304144092,22.828277756076545,15,15,4,35.99389228519634,47.04,-70.41,NA,-7.249610341351706,47.39013304144092
CSI,2016-02-04,47.17541448289971,-70.66023872231652,250.34124188683973,0,24.692923280423468,19.62829948037825,3.54237376950923,-1.628299480378255,-6.79897273026574,59.684131929952336,44.1495370370357,3.8935345415554083,0,0,4,35.99389228519634,47.04,-70.41,NA,-1.628299480378255,44.1495370370357
